date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
2017-10-01,2017,15,malaysia,toro-rosso,Toro Rosso,14,55,20,1000.0,998.853956,-1.146044,0.315789,0.33871,50.0
2017-10-08,2017,16,japan,toro-rosso,Toro Rosso,13,52,20,998.853956,1000.406489,1.552533,0.368421,0.33737,50.0
2017-10-29,2017,18,mexico,toro-rosso,Toro Rosso,13,70,20,1000.406489,1001.920361,1.513872,0.368421,0.338144,50.0
2017-11-12,2017,19,brazil,toro-rosso,Toro Rosso,12,70,20,1001.920361,1006.012686,4.092325,0.421053,0.339206,50.0
2017-11-26,2017,20,abu-dhabi,toro-rosso,Toro Rosso,16,54,20,1006.012686,999.270804,-6.741882,0.210526,0.345364,50.0
2018-03-25,2018,1,australia,toro-rosso,Toro Rosso,DNF,13,20,999.270804,987.368657,-11.902147,0.105263,0.343306,50.0
2018-04-08,2018,2,bahrain,toro-rosso,Toro Rosso,4,57,20,987.368657,1012.980455,25.611799,0.842105,0.329869,50.0
2018-04-15,2018,3,china,toro-rosso,Toro Rosso,18,56,20,1012.980455,1000.288308,-12.692147,0.105263,0.359106,50.0
2018-04-29,2018,4,azerbaijan,toro-rosso,Toro Rosso,12,51,20,1000.288308,1004.132521,3.844213,0.421053,0.344168,50.0
2018-05-13,2018,5,spain,toro-rosso,Toro Rosso,DNF,0,20,1004.132521,989.375738,-14.756784,0.052632,0.347767,50.0
2018-05-27,2018,6,monaco,toro-rosso,Toro Rosso,7,78,20,989.375738,1007.078977,17.703239,0.684211,0.330146,50.0
2018-06-10,2018,7,canada,toro-rosso,Toro Rosso,11,67,20,1007.078977,1013.12946,6.050482,0.473684,0.352675,50.0
2018-06-24,2018,8,france,toro-rosso,Toro Rosso,DNF,0,20,1013.12946,996.390368,-16.739092,0.026316,0.361098,50.0
2018-07-01,2018,9,austria,toro-rosso,Toro Rosso,11,70,20,996.390368,1003.012192,6.621824,0.473684,0.341248,50.0
2018-07-08,2018,10,great-britain,toro-rosso,Toro Rosso,13,52,20,1003.012192,1004.128004,1.115812,0.368421,0.346105,50.0
2018-07-22,2018,11,germany,toro-rosso,Toro Rosso,14,66,20,1004.128004,1002.499648,-1.628356,0.315789,0.348357,50.0
2018-07-29,2018,12,hungary,toro-rosso,Toro Rosso,6,70,20,1002.499648,1022.07853,19.578882,0.736842,0.345264,50.0
2018-08-26,2018,13,belgium,toro-rosso,Toro Rosso,9,44,20,1022.07853,1032.525229,10.4467,0.578947,0.370013,50.0
2018-09-02,2018,14,italy,toro-rosso,Toro Rosso,14,52,20,1032.525229,1029.161804,-3.363425,0.315789,0.383058,50.0
